VA_DATE,VOLCANO_NAME,VOLCANO_ID,OBS_DATE,OBS_LOWALT,OBS_HIGHALT,OBS_CONTOUR,FCST+6_DATE,FCST+6_LOWALT,FCST+6_HIGHALT,FCST+6_CONTOUR,FCST+12_DATE,FCST+12_LOWALT,FCST+12_HIGHALT,FCST+12_CONTOUR,FCST+18_DATE,FCST+18_LOWALT,FCST+18_HIGHALT,FCST+18_CONTOUR
201802151406,FUEGO,342090,201802151345,SFC,FL160,N1455W09352N1431W09054N1425W09054N1356W09352N1455W09352,201802152000,SFC,FL160,N1455W09409N1430W09054N1425W09053N1354W09408N1455W09409,201802160200,SFC,FL160,N1453W09410N1429W09054N1424W09053N1354W09408N1453W09410,201802160800,SFC,FL160,N1455W09408N1430W09053N1423W09053N1352W09409N1455W09408
201802150813,FUEGO,342090,201802150745,SFC,FL160,N1439W09233N1431W09053N1426W09052N1410W09233N1439W09233,201802151400,SFC,FL160,N1437W09234N1430W09053N1425W09052N1409W09234N1437W09234,201802152000,SFC,FL160,N1439W09234N1429W09052N1426W09051N1407W09235N1439W09234,201802160200,SFC,FL160,N1440W09235N1430W09052N1426W09053N1410W09234N1440W09235
201802150232,FUEGO,342090,201802150200,SFC,FL160,N1443W09145N1432W09054N1423W09056N1425W09147N1443W09145,201802150800,SFC,FL160,N1505W09353N1501W09311N1438W09312N1438W09357N1505W09353,201802151400,None,None,NO ASH,201802152000,None,None,NO ASH
201802141545,FUEGO,342090,201802141415,SFC,FL150,N1439W09144N1430W09052N1422W09145N1439W09144,201802142030,SFC,FL150,N1441W09153N1430W09053N1419W09154N1441W09153,201802150230,SFC,FL150,N1440W09153N1430W09053N1419W09153N1440W09153,201802150830,SFC,FL150,N1440W09153N1430W09053N1419W09154N1440W09153
201802140948,FUEGO,342090,201802140930,SFC,FL150,N1437W09119N1418W09118N1415W09128N1437W09129N1437W09119,201802141530,SFC,FL150,N1438W09132N1430W09052N1426W09052N1413W09131N1438W09132,201802142130,SFC,FL150,N1437W09136N1430W09052N1426W09052N1413W09135N1437W09136,201802150330,SFC,FL150,N1438W09139N1429W09052N1426W09052N1411W09138N1438W09139
201802140506,FUEGO,342090,201802140445,SFC,FL150,N1429W09052N1426W09052N1422W09107N1429W09108N1429W09052,201802141100,SFC,FL150,N1430W09052N1426W09051N1419W09111N1429W09114N1430W09052,201802141700,SFC,FL150,N1429W09051N1426W09051N1417W09113N1428W09117N1429W09051,201802142300,SFC,FL150,N1431W09119N1430W09051N1426W09051N1419W09118N1431W09119
201802131648,FUEGO,342090,201802131545,SFC,FL160,N1428W09052N1359W09145N1423W09203N1428W09052,201802132200,SFC,FL160,N1428W09053N1359W09145N1423W09203N1428W09053,201802140400,SFC,FL160,N1428W09053N1358W09144N1421W09202N1428W09053,201802141000,SFC,FL160,N1428W09053N1358W09144N1357W09144N1420W09202N1428W09053
201802131642,FUEGO,342090,201802131545,SFC,FL160,N1428W09052N1359W09145N1423W09203N1428W09052,201802132200,SFC,FL160,N1428W09053N1359W09145N1423W09203N1428W09053,201802140400,SFC,FL160,N1428W09053N1358W09144N1421W09202N1428W09053,201802141000,SFC,FL160,N1428W09053N1358W09144N1357W09144N1420W09202N1428W09053
201802131117,FUEGO,342090,201802131100,SFC,FL160,N1437W09159N1430W09053N1426W09052N1404W09155N1437W09159,201802131700,SFC,FL160,N1437W09159N1430W09052N1426W09051N1403W09156N1437W09159,201802132300,SFC,FL160,N1436W09159N1429W09052N1426W09051N1403W09156N1436W09159,201802140500,SFC,FL160,N1438W09159N1430W09052N1425W09051N1401W09156N1438W09159
201802130545,FUEGO,342090,201802130515,SFC,FL160,N1437W09150N1429W09053N1428W09053N1416W09149N1437W09150,201802131130,SFC,FL150,N1437W09150N1430W09053N1428W09053N1416W09149N1437W09150,201802131730,SFC,FL160,N1438W09150N1430W09053N1428W09052N1416W09149N1438W09150,201802132330,SFC,FL160,N1437W09150N1430W09052N1427W09052N1416W09149N1437W09150
201802130000,FUEGO,342090,201802122245,SFC,FL150,N1431W09113N1431W09103N1425W09104N1425W09113N1431W09113,201802130500,None,None,NO ASH,201802131100,None,None,NO ASH,201802131700,None,None,NO ASH
201802121549,FUEGO,342090,201802121530,SFC,FL140,N1429W09052N1427W09053N1419W09101N1425W09105N1429W09052,201802122130,SFC,FL140,N1428W09053N1427W09052N1420W09102N1427W09105N1428W09053,201802130330,SFC,FL140,N1428W09053N1427W09053N1420W09104N1427W09105N1428W09053,201802130930,SFC,FL140,N1428W09053N1426W09053N1420W09103N1427W09105N1428W09053
201802101619,FUEGO,342090,201802101600,SFC,FL160,N1428W09053N1421W09055N1424W09059N1428W09053,201802102200,SFC,FL160,N1428W09053N1420W09055N1424W09100N1428W09053,201802110400,SFC,FL160,N1428W09052N1420W09055N1424W09100N1428W09052,201802111000,SFC,FL160,N1428W09052N1420W09055N1424W09100N1428W09052
201802091438,FUEGO,342090,201802091345,SFC,FL150,N1428W09053N1331W09059N1334W09135N1428W09053,201802092000,SFC,FL150,N1429W09053N1331W09059N1335W09135N1429W09053,201802100200,None,None,NO ASH,201802100800,SFC,FL150,N1428W09053N1331W09059N1334W09136N1428W09053
201802091053,FUEGO,342090,201802091030,SFC,FL150,N1429W09054N1428W09051N1351W09101N1407W09131N1429W09054,201802091630,SFC,FL150,N1429W09054N1428W09051N1350W09054N1402W09124N1429W09054,201802092230,SFC,FL150,N1429W09053N1428W09050N1353W09104N1407W09133N1429W09053,201802100430,SFC,FL150,N1429W09053N1428W09050N1352W09058N1404W09130N1429W09053
201802080746,FUEGO,342090,201802080645,SFC,FL170,N1431W09113N1429W09053N1426W09053N1422W09112N1431W09113,201802081300,SFC,FL170,N1429W09053N1426W09053N1420W09111N1428W09112N1429W09053,201802081900,None,None,NO ASH,201802090100,None,None,NO ASH
201802080209,FUEGO,342090,201802080130,SFC,FL170,N1441W09108N1428W09053N1427W09053N1420W09110N1441W09108,201802080730,SFC,FL170,N1438W09113N1428W09053N1428W09053N1418W09116N1438W09113,201802081330,SFC,FL170,N1439W09113N1429W09053N1428W09053N1417W09116N1439W09113,201802081930,SFC,FL170,N1440W09114N1429W09053N1428W09053N1417W09117N1440W09114
201802070937,FUEGO,342090,201802070915,SFC,FL150,N1435W09100N1430W09054N1425W09055N1428W09105N1435W09100,201802071530,None,None,NO ASH,201802072130,None,None,NO ASH,201802080330,None,None,NO ASH
201802062213,FUEGO,342090,201802062145,SFC,FL160,N1439W09115N1430W09052N1427W09052N1431W09119N1439W09115,201802070400,None,None,NO ASH,201802071000,SFC,FL160,N1447W09114N1429W09052N1427W09052N1438W09120N1447W09114,201802071600,SFC,FL160,N1452W09111N1429W09052N1426W09052N1443W09119N1452W09111
